time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,dilbert_label,dilbert_score,label,score
Tue Nov 29 15:29:09 +0000 2022,0,1.60E+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SloaneFragment https://t.co/ocWNnl8Hlc,1643438737,Megs,the_meghaning,Ottawa ON,NEGATIVE,0.991453409,5,0.290169984
Tue Nov 29 15:29:09 +0000 2022,0,1.60E+18,en,False,"<a href=""https://github.com/cyclingzealot/tlaloc"" rel=""nofollow"">ottBikeWeather</a>","Your #ottbike #ottweather until 23:00 (Current / Worst):
Windchill: -2/-4
POP: none/0
Wind: 6 SE/15 E
Gusts: 0 SE/0… https://t.co/an0bDHDIHi",7.95E+17,YOW Cycling Weather,ottBikeWeather,"Ottawa, Ontario",NEGATIVE,0.999126256,1,0.581187725
Tue Nov 29 15:29:06 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_Kodos_ @CPita3 @EricTopol I don’t know which studies you’re referring to, but a) your lack of examples doesn’t pr… https://t.co/bii1jSK6ni",90441547,Dr. Christine Guptill (she/her),HealthMusicPerf,"Ottawa, ON, Canada",NEGATIVE,0.998626709,3,0.308570981
Tue Nov 29 15:29:06 +0000 2022,1,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",When will we all learn Hebrews are the Blacks of today. Be happy now you know.,2967185415,Bernard Couchman ,CouchmanBernard,Ottawa,POSITIVE,0.99966526,5,0.594867527
Tue Nov 29 15:29:05 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@realDonaldTrump When will you go to jail? On January 6th you incited an insurrection. (“I want you to march down t… https://t.co/gyDmHVVbrG,1.53E+18,David Page,pa91128607,"Gatineau, Québec",NEGATIVE,0.997879028,1,0.755440772
Tue Nov 29 15:29:05 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Lord_Dangs Bad game 😬,1.16E+18,Nopon_Rinki,ricardonopon,"Canada, Ottawa",NEGATIVE,0.999721348,1,0.719018579
Tue Nov 29 15:29:02 +0000 2022,0,1.60E+18,en,False,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","The end of the year is the best time to thank your clients for sticking with you.

Make sure you go beyond a small… https://t.co/I1JUr9Tv8U",1.22E+18,Gift Better Co.,GiftBetterCo,"Ottawa, On",POSITIVE,0.999646902,5,0.608440697
Tue Nov 29 15:29:02 +0000 2022,1,1.60E+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JamesL_TRW https://t.co/lNJ0zJq6hQ,68620975,Mike.,RotchyKong,"Ottawa, ON",NEGATIVE,0.993643999,5,0.246620849
Tue Nov 29 15:29:01 +0000 2022,0,1.60E+18,ar,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",كده رسمياً قطر https://t.co/kDrMSqxf2P,619964218,🤦🏻‍♀️,suoabdelfattah,"Ottawa, Ontario",NEGATIVE,0.971158266,5,0.401278615
Tue Nov 29 15:29:00 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@keyon Ignore this page for anything relevant about movies!
The owner of the page thinks seeing Infinity War multip… https://t.co/fzGCi1fTPM",1.23E+18,BrilouCanada,BrilouCanada,"Ottawa, Ontario",NEGATIVE,0.999174654,1,0.711363614
Tue Nov 29 15:29:00 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hurry up! The early bird rate for the 2023 PHE National Conference ends in less than two weeks!

Join us May 4-6, 2… https://t.co/JSxabXx79f",67504379,PHE Canada,PHECanada,"Ottawa, Canada",NEGATIVE,0.998191774,1,0.423962831
Tue Nov 29 15:28:57 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@thevivafrei @ABDanielleSmith Why TF you care what is going on in Canada? You live in FLA. https://t.co/9M0JV0Yo3d,15872854,Lisa N🏴‍☠️🇨🇦🇺🇦,mapleleaf70,"Ottawa, Canada",NEGATIVE,0.995187759,1,0.353597313
Tue Nov 29 15:28:54 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’ve been sitting at 559 followers for like a week, so here’s Aloy after I stole her pillow because she was chewing… https://t.co/Eo24tKT0LK",1278534980,Farrah Sarpkaya,FarrahKaya,"Ottawa, Ontario",NEGATIVE,0.997597873,1,0.254750282
Tue Nov 29 15:28:53 +0000 2022,0,1.60E+18,fr,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tkt on sait ces sorciers https://t.co/raZe5UdPs8,1.14E+18,TheRealDihandju🥰,BDihandju,"Gatineau, Québec Canada ",NEGATIVE,0.995595753,1,0.244916677
Tue Nov 29 15:28:52 +0000 2022,0,1.60E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cryptodramz @claymates @jkeartieco 🎉,1.37E+18,$youcantrustme,Scott50973635,"Ottawa, Ontario",NEGATIVE,0.978143871,5,0.332630008
Tue Nov 29 15:28:50 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JoeBiden @DPatel_PharmD The only thing Joe Biden is delivering are empty bank accounts and misery, are you really… https://t.co/wt2x0nyM3G",1.47E+18,opsguy111,opsguy111,"Ottawa, Ontario",NEGATIVE,0.999759376,1,0.635239124
Tue Nov 29 15:28:44 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DavidGrebstad @RoyalCanNavy I would think that would have made it more appealing.,1.11E+18,OTD Canadian Military History,OTDCanMilHis,"Ottawa, Ontario",NEGATIVE,0.962593675,3,0.444731116
Tue Nov 29 15:28:41 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guess you turned out like everyone, you leave me in oblivion.",1.32E+18,braden rozman,bradencrozman,"Ottawa, Ontario",NEGATIVE,0.99936372,2,0.330702305
Tue Nov 29 15:28:37 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stockting_22 AFC soon?,3078624582,Jordy 🇨🇦,JordyRen93,"Ottawa, Ontario",NEGATIVE,0.992019355,1,0.278348833
Tue Nov 29 15:28:32 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RedBlackGade and if they failed to advance, so be it, but just having the excitement of a third game, watching the… https://t.co/W3NAnceoOd",5748362,@spencer@mstdn.ca,Senturion,Ottawa,NEGATIVE,0.968537867,1,0.330616146
Tue Nov 29 15:28:28 +0000 2022,1,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ottawa friends, I'm doing a set at @AbsoluteOttawa this Wed, Nov 30, with MC @TVFunnyman Lamont Ferguson and headli… https://t.co/g8mzumJDz7",117108543,Becca Fleming,hipfleminski,Ottawa,NEGATIVE,0.821585953,5,0.346414536
Tue Nov 29 15:28:26 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With apologies to the @TELUS table, the @ciranews table was where it's at. https://t.co/cdjwGaS4rh",36857540,Jacob Glick,jacobglick,Ottawa,NEGATIVE,0.997217894,1,0.303358018
Tue Nov 29 15:28:24 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@infi1trate ser, that’s 2023",1.41E+18,TAY 🦇🔊,0xTAY_,"Ottawa, Ontario",NEGATIVE,0.841469288,1,0.331851095
Tue Nov 29 15:28:23 +0000 2022,1,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",There are multiple babies on this flight. I don't care if they cry. Just lemme hold 'em real quick.,68620975,Mike.,RotchyKong,"Ottawa, ON",POSITIVE,0.997527301,3,0.257393181
Tue Nov 29 15:28:23 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nimblegeek all about that lifelong learning ✨🫶😊,9.76E+17,Aletheia Délivré 🌳,delivreal,Toronto and Ottawa,POSITIVE,0.997539401,5,0.606778622
Tue Nov 29 15:28:20 +0000 2022,0,1.60E+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#DYK? In #Canada, citizens can help defend their democracy.

Anyone who believes they have witnessed a contraventio… https://t.co/L44cZdlds6",7.87E+17,Commissioner of Canada Elections,cef_cce,"Gatineau, Québec",NEGATIVE,0.961311519,1,0.256785929
Tue Nov 29 15:28:18 +0000 2022,20,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Global Hoenn Tour got NERFED HARDDDDD!,1.35E+18,Poké Daxi,pokedaxi,"Ottawa, Ontario",NEGATIVE,0.994944394,2,0.309461594
Tue Nov 29 15:28:17 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BethFromCanada @TheoFleury14 Nice to know you support Communisn!  It won’t be long before Canada follows suit!  Ju… https://t.co/vI0jYfIiqX,1.52E+18,Rotary Phone 🇨🇦,lookatmyuserid,"Ottawa, Ontario",POSITIVE,0.901026607,4,0.236654207
Tue Nov 29 15:28:17 +0000 2022,0,1.60E+18,en,,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>",It occurs to me that you find all kinds of lazy shortcuts to get shit done when your phone's battery threatens to c… https://t.co/rE54xCxNdA,15199350,James H,quanin,"Ottawa, Ontario, Canada",NEGATIVE,0.999554574,1,0.376965582
Tue Nov 29 15:28:15 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jamie_blom @Frazzling @RonOrrMLA I hope you came to Ottawa for the occupation. We would love to have you in our class action.,1.50E+18,Areyoujoking,RHforPM,"Ottawa, Ontario",POSITIVE,0.996486068,5,0.278658658
Tue Nov 29 15:28:15 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dean hired to lead new medical school at Simon Fraser University | CBC News https://t.co/YK6xknUiZL,20981716,Pat Rich,pat_health,Ottawa,NEGATIVE,0.992645502,4,0.289507955
Tue Nov 29 15:53:33 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4t4_baby @pbtips_ 😂😂😂😂😂, them give me soap today 😂😂😂😂",1.32E+18,Orlando_Lucci💣💣💥,Big_Landy1,"Ottawa, Ontario",NEGATIVE,0.976413786,5,0.584037542
Tue Nov 29 15:53:33 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@grahamctv @_MarkSutcliffe How is this different than activists screaming at the #ocdsb mtg??,50087574,OttawaDad supports Ukraine,OttawaDaddy,Ottawa,NEGATIVE,0.994116306,1,0.553653717
Tue Nov 29 15:53:33 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",New from me: Shopify's bustling app store helped make the commerce platform a one-stop shop for merchants selling o… https://t.co/kMGxCJf6Ic,42463141,Murad Hemmadi,muradhem,"Ottawa, Ontario",POSITIVE,0.991893709,5,0.233601436
Tue Nov 29 15:53:31 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Apparently, Ottawa police learned their lesson about their lack of law enforcement during the Freedom Convoy, and a… https://t.co/YrNKeNvGyQ",36451365,CC,canadiancynic,Ottawa,NEGATIVE,0.989973426,1,0.342204124
Tue Nov 29 15:53:31 +0000 2022,0,1.60E+18,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@TonyClimate See you in two hours!

#ClimateBrawl #ClimateCrisis #ClimateEmergency",904408999,Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏,GeraldKutney,"Ottawa, Ontario",POSITIVE,0.982031107,5,0.373793304
Tue Nov 29 15:53:26 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Nadeshot it's alright bro, game is a piece of shit with potential, they need some updates for the game to be bette… https://t.co/LzwN3YQolk",315025879,JhordanyG,JhordanyGarcia,"Ottawa, Ontario",POSITIVE,0.991904438,1,0.421106964
Tue Nov 29 15:53:22 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ImNotTheWolf Ok all the best,1.60E+18,Emily Smith,Emilysmith025,"Ottawa, Ontario",POSITIVE,0.999639988,5,0.757987082
Tue Nov 29 15:53:20 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mrbrianrowe Kingsman. Predictive programming for our times. It really got me thinking why is the scene so long? They want our attention.,1.45E+18,Firefly75,Firefly754,"Ottawa, Ontario",NEGATIVE,0.99458921,3,0.332101583
Tue Nov 29 15:53:20 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Remembrance Day might be over, but Veterans’ needs are not. Please donate to The Legion National Foundation and mak… https://t.co/NgKgdIlyY9",1.32E+18,The Legion National Foundation,LNFCanada,"Ottawa, ON",NEGATIVE,0.908512235,1,0.289397269
Tue Nov 29 15:53:18 +0000 2022,0,1.60E+18,en,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Today on #GivingTuesdayCA I was proud to support a one-of-a-kind organization that's near and dear to my family.

H… https://t.co/Q7IqHzgaEm",76198728,ottguy,ottguy,"Ottawa, Ontario",POSITIVE,0.999280632,5,0.501425982
Tue Nov 29 15:53:17 +0000 2022,0,1.60E+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/6PvKpwIHSx,18367928,axILL rose,djillo,"Ottawa, Canada",NEGATIVE,0.993147194,1,0.269410491
Tue Nov 29 15:53:08 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Trump_Detester It’s a self-serving comment only. Pence thinks he’s going to be the next President. 😂😂😂,9.41E+17,Helene Lefebvre🇨🇦🤜🤛🇺🇸❤️🇺🇦🌻,HeleneLefebvr12,"Gatineau, Quebec, Canada",NEGATIVE,0.997139096,3,0.299742848
Tue Nov 29 15:53:07 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kachi_empire @surecr7 The game don zeh ✅ already 😎😎😎,1.32E+18,Orlando_Lucci💣💣💥,Big_Landy1,"Ottawa, Ontario",NEGATIVE,0.993426085,1,0.453888535
Tue Nov 29 15:53:03 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@gathertonourish @MaryFernando_ Sorry for your loss, I can’t imagine winter without my boy Ollie.
This will be our… https://t.co/kSlpDEYfdG",2824799129,"Dr. Naveen Eipe, MD",NaveenEipe,"Ottawa, Ontario",NEGATIVE,0.992148876,5,0.322208166
Tue Nov 29 15:53:03 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Women___Exist @globeandmail Of course by ""gender-affirming health care "" the left means amputations and plastic su… https://t.co/tpidVncOAf",30761455,RunnersWeb,runnersweb,"Ottawa, Ontario",NEGATIVE,0.988675714,1,0.413155138
Tue Nov 29 15:52:56 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@lhart41 @gildelatorre1 @timand2037 Eastern Ukraine is part of...Ukraine

Even if every insane fantasy about Zelens… https://t.co/wNeIto5iq9",1.07E+18,Frank Herbert West,DSA_Arrakis,"Ottawa, Ontario",NEGATIVE,0.82275039,1,0.350257069
Tue Nov 29 15:52:54 +0000 2022,0,1.60E+18,de,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GeromanAT Irreführung weist Menschen an, auf ein Objekt, einen Punkt von Interesse oder etwas außerhalb des Bereic… https://t.co/SRb8v8Q4fn",1.59E+18,Richbbyfrrvenus,richbbyfrrvenus,"Ottawa, Ontario",NEGATIVE,0.990519881,1,0.373800069
Tue Nov 29 15:52:52 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Just few shots lol it helps dull me,1.47E+18,Nikki,ThugBirdNikki,"Gatineau, Québec",NEGATIVE,0.999342382,3,0.456306189
Tue Nov 29 15:52:51 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@InkSmith3D @tsaaonca @JeremyHedges77 Very cool to see a Land AND Energy combined kit - Have a great conference!!,27691643,Andrew McDonald,afmcdnL,"Ottawa, Ontario",POSITIVE,0.999646187,5,0.662884057
Tue Nov 29 15:52:50 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@missed_informtn @mindingottawa @FinanceCanada @BloombergCA @cafreeland @POECommission The economic cost of the blo… https://t.co/QzqMqzq79u,1.14E+18,RealJSPark,RealJSPark1,"Ottawa, Ontario",NEGATIVE,0.996071577,1,0.49490267
Tue Nov 29 15:52:39 +0000 2022,1,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NEW: Canada stands with people ‘expressing themselves’ amid China COVID-19 protests: Trudeau
https://t.co/7dfb8FB82S",1107296448,Rachel Gilmore,atRachelGilmore,"Ottawa, Ontario",POSITIVE,0.986030698,1,0.417610705
Tue Nov 29 15:52:33 +0000 2022,0,1.60E+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PatrickDenis20 @MOBeaudoin1 Il est temps d’échanger Edmunston pour laisser la place aux jeunes qui performent bien,314557523,Boule,BouleGagnon,"Gatineau, Qc",POSITIVE,0.522204816,3,0.2994214
Tue Nov 29 15:52:30 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@24thminute Never understood why they don’t give yelloes for this more often.   Would go a long way to eradicate these stunts,72142925,Charles Poitras,poitrasenator,Ottawa,NEGATIVE,0.951460779,1,0.328297049
Tue Nov 29 15:52:27 +0000 2022,1,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@nuckssleepdemon Apologies if someone has already used that lyric for these two lovebirds... but any time someone b… https://t.co/kzH0uKfgB4,257546219,Julio Hashem,JulioHashem,"Ottawa, Ontario",NEGATIVE,0.996855021,1,0.42953518
Tue Nov 29 15:52:27 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BAFC56 Correct,5856822,Zainub Razvi,zainubrazvi,"Ottawa, Canada",POSITIVE,0.997408926,3,0.382004559
Tue Nov 29 15:52:24 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@LordsMo79091343 @MarketManiaCa It doesn’t apply to individuals.,55841183,Dan Neuman,dan613,"Ottawa, Canada",NEGATIVE,0.999449074,1,0.658802629
Tue Nov 29 15:52:23 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@dhanepunto no free feet content on my timeline,256437024,future considerations,jaredgibson_,"Ottawa, Ontario",NEGATIVE,0.999534488,1,0.239891768
Tue Nov 29 15:52:23 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Save Virtual Care in Ontario - Sign the Petition! https://t.co/oXFWCzpbzV via @CdnChange

I was sick earlier 2022 a… https://t.co/AdoBQFEIYs",115301295,Nataly Vu Fashion,NatalyVuFashion,"Ottawa,ON",NEGATIVE,0.996604562,1,0.524899483
Tue Nov 29 15:52:21 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MetaverseXpress @CryptoWendyO Love them nikes and the orange dress,1.60E+18,Emily Smith,Emilysmith025,"Ottawa, Ontario",POSITIVE,0.984181046,5,0.660015106
Tue Nov 29 15:52:18 +0000 2022,0,1.60E+18,it,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@___oniii ahahah...😢,2829720438,imshaadᵒᵗ²³,imshaadnaaz,"Ottawa, Ontario",NEGATIVE,0.960320175,1,0.354718983
