,time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,classifier_dilbert.label,classifier_dilbert.score,classifier_bert.label,classifier_bert.score
0,Tue Nov 29 15:29:22 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MikeGrinnell_ @spittinchiclets We need more Jamaican @ryanwhitney6 stories 😂,221631833.0,Tyler O'Brien,TOBrien22,"Ottawa, Ontario",NEGATIVE,0.9889666438102721,1 star,0.262489914894104
0,Tue Nov 29 15:29:22 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@iowahawkblog I once made the mistake of mixing up the team nicknames with an Ames alumni.,1.43e+18,coolelk 🇺🇦 🇨🇦🌻🐴,anothercoolelk,"Ottawa, Ontario",NEGATIVE,0.997282743453979,4 stars,0.24670423567295002
0,Tue Nov 29 15:29:22 +0000 2022,0,1.6e+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JenWeddell 🥰,288815950.0,Mary Anne Ivison,MaOnTheAir,"Ottawa, ON",NEGATIVE,0.7887690067291261,5 stars,0.34702524542808505
0,Tue Nov 29 15:29:16 +0000 2022,1,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RemyRod3 doesn't seem so,1.35e+18,Poké Daxi,pokedaxi,"Ottawa, Ontario",NEGATIVE,0.988372027873992,3 stars,0.42161434888839705
0,Tue Nov 29 15:29:14 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@beckysbiceps Because they’re deeply insecure about who they like lol,275274156.0,Tom,TQSherwood,"Ottawa, Ontario, Canada",NEGATIVE,0.9960693120956421,1 star,0.6329383850097651
0,Tue Nov 29 15:29:10 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Elizabeth May #FOAD https://t.co/NOp41zYxPG,1.37e+18,Beach_Lizzard Joe,HollettJoe,"Ottawa, Ontario",NEGATIVE,0.9841869473457331,3 stars,0.24452681839466
0,Tue Nov 29 15:29:09 +0000 2022,0,1.6e+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SloaneFragment https://t.co/ocWNnl8Hlc,1643438737.0,Megs,the_meghaning,Ottawa ON,NEGATIVE,0.9914534091949461,5 stars,0.29016998410224903
0,Tue Nov 29 15:29:09 +0000 2022,0,1.6e+18,en,False,"<a href=""https://github.com/cyclingzealot/tlaloc"" rel=""nofollow"">ottBikeWeather</a>","Your #ottbike #ottweather until 23:00 (Current / Worst):
Windchill: -2/-4
POP: none/0
Wind: 6 SE/15 E
Gusts: 0 SE/0… https://t.co/an0bDHDIHi",7.95e+17,YOW Cycling Weather,ottBikeWeather,"Ottawa, Ontario",NEGATIVE,0.9991262555122371,1 star,0.581187725067138
0,Tue Nov 29 15:29:06 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_Kodos_ @CPita3 @EricTopol I don’t know which studies you’re referring to, but a) your lack of examples doesn’t pr… https://t.co/bii1jSK6ni",90441547.0,Dr. Christine Guptill (she/her),HealthMusicPerf,"Ottawa, ON, Canada",NEGATIVE,0.9986267089843751,3 stars,0.308570981025695
0,Tue Nov 29 15:29:06 +0000 2022,1,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",When will we all learn Hebrews are the Blacks of today. Be happy now you know.,2967185415.0,Bernard Couchman ,CouchmanBernard,Ottawa,POSITIVE,0.9996652603149411,5 stars,0.594867527484893
0,Tue Nov 29 15:29:05 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@realDonaldTrump When will you go to jail? On January 6th you incited an insurrection. (“I want you to march down t… https://t.co/gyDmHVVbrG,1.53e+18,David Page,pa91128607,"Gatineau, Québec",NEGATIVE,0.9978790283203121,1 star,0.7554407715797421
0,Tue Nov 29 15:29:05 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Lord_Dangs Bad game 😬,1.16e+18,Nopon_Rinki,ricardonopon,"Canada, Ottawa",NEGATIVE,0.999721348285675,1 star,0.719018578529357
0,Tue Nov 29 15:29:02 +0000 2022,0,1.6e+18,en,False,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","The end of the year is the best time to thank your clients for sticking with you.

Make sure you go beyond a small… https://t.co/I1JUr9Tv8U",1.22e+18,Gift Better Co.,GiftBetterCo,"Ottawa, On",POSITIVE,0.99964690208435,5 stars,0.6084406971931451
0,Tue Nov 29 15:29:02 +0000 2022,1,1.6e+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JamesL_TRW https://t.co/lNJ0zJq6hQ,68620975.0,Mike.,RotchyKong,"Ottawa, ON",NEGATIVE,0.9936439990997311,5 stars,0.24662084877490903
0,Tue Nov 29 15:29:01 +0000 2022,0,1.6e+18,ar,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",كده رسمياً قطر https://t.co/kDrMSqxf2P,619964218.0,🤦🏻‍♀️,suoabdelfattah,"Ottawa, Ontario",NEGATIVE,0.9711582660675041,5 stars,0.40127861499786305
0,Tue Nov 29 15:29:00 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@keyon Ignore this page for anything relevant about movies!
The owner of the page thinks seeing Infinity War multip… https://t.co/fzGCi1fTPM",1.23e+18,BrilouCanada,BrilouCanada,"Ottawa, Ontario",NEGATIVE,0.999174654483795,1 star,0.711363613605499
0,Tue Nov 29 15:29:00 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hurry up! The early bird rate for the 2023 PHE National Conference ends in less than two weeks!

Join us May 4-6, 2… https://t.co/JSxabXx79f",67504379.0,PHE Canada,PHECanada,"Ottawa, Canada",NEGATIVE,0.9981917738914491,1 star,0.42396283149719205
0,Tue Nov 29 15:28:57 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@thevivafrei @ABDanielleSmith Why TF you care what is going on in Canada? You live in FLA. https://t.co/9M0JV0Yo3d,15872854.0,Lisa N🏴‍☠️🇨🇦🇺🇦,mapleleaf70,"Ottawa, Canada",NEGATIVE,0.9951877593994141,1 star,0.353597313165664
0,Tue Nov 29 15:28:54 +0000 2022,1,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’ve been sitting at 559 followers for like a week, so here’s Aloy after I stole her pillow because she was chewing… https://t.co/Eo24tKT0LK",1278534980.0,Farrah Sarpkaya,FarrahKaya,"Ottawa, Ontario",NEGATIVE,0.9975978732109071,1 star,0.25475028157234103
0,Tue Nov 29 15:28:53 +0000 2022,0,1.6e+18,fr,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tkt on sait ces sorciers https://t.co/raZe5UdPs8,1.1400000000000001e+18,TheRealDihandju🥰,BDihandju,"Gatineau, Québec Canada ",NEGATIVE,0.9955957531929011,1 star,0.24491667747497503
0,Tue Nov 29 15:28:52 +0000 2022,0,1.6e+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cryptodramz @claymates @jkeartieco 🎉,1.37e+18,$youcantrustme,Scott50973635,"Ottawa, Ontario",NEGATIVE,0.9781438708305351,5 stars,0.332630008459091
0,Tue Nov 29 15:28:50 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JoeBiden @DPatel_PharmD The only thing Joe Biden is delivering are empty bank accounts and misery, are you really… https://t.co/wt2x0nyM3G",1.47e+18,opsguy111,opsguy111,"Ottawa, Ontario",NEGATIVE,0.9997593760490411,1 star,0.635239124298095
0,Tue Nov 29 15:28:44 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DavidGrebstad @RoyalCanNavy I would think that would have made it more appealing.,1.1100000000000001e+18,OTD Canadian Military History,OTDCanMilHis,"Ottawa, Ontario",NEGATIVE,0.9625936746597291,3 stars,0.44473111629486
0,Tue Nov 29 15:28:41 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guess you turned out like everyone, you leave me in oblivion.",1.32e+18,braden rozman,bradencrozman,"Ottawa, Ontario",NEGATIVE,0.999363720417022,2 stars,0.330702304840087
0,Tue Nov 29 15:28:37 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stockting_22 AFC soon?,3078624582.0,Jordy 🇨🇦,JordyRen93,"Ottawa, Ontario",NEGATIVE,0.9920193552970881,1 star,0.278348833322525
0,Tue Nov 29 15:28:32 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RedBlackGade and if they failed to advance, so be it, but just having the excitement of a third game, watching the… https://t.co/W3NAnceoOd",5748362.0,@spencer@mstdn.ca,Senturion,Ottawa,NEGATIVE,0.968537867069244,1 star,0.330616146326065
0,Tue Nov 29 15:28:28 +0000 2022,1,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ottawa friends, I'm doing a set at @AbsoluteOttawa this Wed, Nov 30, with MC @TVFunnyman Lamont Ferguson and headli… https://t.co/g8mzumJDz7",117108543.0,Becca Fleming,hipfleminski,Ottawa,NEGATIVE,0.8215859532356261,5 stars,0.346414536237716
0,Tue Nov 29 15:28:26 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","With apologies to the @TELUS table, the @ciranews table was where it's at. https://t.co/cdjwGaS4rh",36857540.0,Jacob Glick,jacobglick,Ottawa,NEGATIVE,0.9972178936004631,1 star,0.303358018398284
0,Tue Nov 29 15:28:24 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@infi1trate ser, that’s 2023",1.4100000000000003e+18,TAY 🦇🔊,0xTAY_,"Ottawa, Ontario",NEGATIVE,0.8414692878723141,1 star,0.33185109496116605
0,Tue Nov 29 15:28:23 +0000 2022,1,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",There are multiple babies on this flight. I don't care if they cry. Just lemme hold 'em real quick.,68620975.0,Mike.,RotchyKong,"Ottawa, ON",POSITIVE,0.997527301311492,3 stars,0.257393181324005
0,Tue Nov 29 15:28:23 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nimblegeek all about that lifelong learning ✨🫶😊,9.76e+17,Aletheia Délivré 🌳,delivreal,Toronto and Ottawa,POSITIVE,0.9975394010543821,5 stars,0.6067786216735841
0,Tue Nov 29 15:28:20 +0000 2022,0,1.6e+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#DYK? In #Canada, citizens can help defend their democracy.

Anyone who believes they have witnessed a contraventio… https://t.co/L44cZdlds6",7.87e+17,Commissioner of Canada Elections,cef_cce,"Gatineau, Québec",NEGATIVE,0.961311519145965,1 star,0.256785929203033
0,Tue Nov 29 15:28:18 +0000 2022,20,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Global Hoenn Tour got NERFED HARDDDDD!,1.35e+18,Poké Daxi,pokedaxi,"Ottawa, Ontario",NEGATIVE,0.994944393634796,2 stars,0.309461593627929
0,Tue Nov 29 15:28:17 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BethFromCanada @TheoFleury14 Nice to know you support Communisn!  It won’t be long before Canada follows suit!  Ju… https://t.co/vI0jYfIiqX,1.52e+18,Rotary Phone 🇨🇦,lookatmyuserid,"Ottawa, Ontario",POSITIVE,0.9010266065597531,4 stars,0.23665420711040402
0,Tue Nov 29 15:28:17 +0000 2022,0,1.6e+18,en,,"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>",It occurs to me that you find all kinds of lazy shortcuts to get shit done when your phone's battery threatens to c… https://t.co/rE54xCxNdA,15199350.0,James H,quanin,"Ottawa, Ontario, Canada",NEGATIVE,0.9995545744895931,1 star,0.37696558237075806
0,Tue Nov 29 15:28:15 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jamie_blom @Frazzling @RonOrrMLA I hope you came to Ottawa for the occupation. We would love to have you in our class action.,1.5e+18,Areyoujoking,RHforPM,"Ottawa, Ontario",POSITIVE,0.9964860677719111,5 stars,0.278658658266067
0,Tue Nov 29 15:28:15 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dean hired to lead new medical school at Simon Fraser University | CBC News https://t.co/YK6xknUiZL,20981716.0,Pat Rich,pat_health,Ottawa,NEGATIVE,0.9926455020904541,4 stars,0.28950795531272805
0,Tue Nov 29 15:53:33 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4t4_baby @pbtips_ 😂😂😂😂😂, them give me soap today 😂😂😂😂",1.32e+18,Orlando_Lucci💣💣💥,Big_Landy1,"Ottawa, Ontario",NEGATIVE,0.9764137864112851,5 stars,0.5840375423431391
0,Tue Nov 29 15:53:33 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@grahamctv @_MarkSutcliffe How is this different than activists screaming at the #ocdsb mtg??,50087574.0,OttawaDad supports Ukraine,OttawaDaddy,Ottawa,NEGATIVE,0.9941163063049311,1 star,0.5536537170410151
0,Tue Nov 29 15:53:33 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",New from me: Shopify's bustling app store helped make the commerce platform a one-stop shop for merchants selling o… https://t.co/kMGxCJf6Ic,42463141.0,Murad Hemmadi,muradhem,"Ottawa, Ontario",POSITIVE,0.9918937087059021,5 stars,0.233601436018943
0,Tue Nov 29 15:53:31 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Apparently, Ottawa police learned their lesson about their lack of law enforcement during the Freedom Convoy, and a… https://t.co/YrNKeNvGyQ",36451365.0,CC,canadiancynic,Ottawa,NEGATIVE,0.9899734258651731,1 star,0.342204123735427
0,Tue Nov 29 15:53:31 +0000 2022,0,1.6e+18,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@TonyClimate See you in two hours!

#ClimateBrawl #ClimateCrisis #ClimateEmergency",904408999.0,Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏,GeraldKutney,"Ottawa, Ontario",POSITIVE,0.9820311069488521,5 stars,0.37379330396652205
0,Tue Nov 29 15:53:26 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Nadeshot it's alright bro, game is a piece of shit with potential, they need some updates for the game to be bette… https://t.co/LzwN3YQolk",315025879.0,JhordanyG,JhordanyGarcia,"Ottawa, Ontario",POSITIVE,0.9919044375419611,1 star,0.42110696434974604
0,Tue Nov 29 15:53:22 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ImNotTheWolf Ok all the best,1.6e+18,Emily Smith,Emilysmith025,"Ottawa, Ontario",POSITIVE,0.9996399879455561,5 stars,0.757987082004547
0,Tue Nov 29 15:53:20 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mrbrianrowe Kingsman. Predictive programming for our times. It really got me thinking why is the scene so long? They want our attention.,1.45e+18,Firefly75,Firefly754,"Ottawa, Ontario",NEGATIVE,0.994589209556579,3 stars,0.332101583480834
0,Tue Nov 29 15:53:20 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Remembrance Day might be over, but Veterans’ needs are not. Please donate to The Legion National Foundation and mak… https://t.co/NgKgdIlyY9",1.32e+18,The Legion National Foundation,LNFCanada,"Ottawa, ON",NEGATIVE,0.9085122346878051,1 star,0.28939726948738104
0,Tue Nov 29 15:53:18 +0000 2022,0,1.6e+18,en,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Today on #GivingTuesdayCA I was proud to support a one-of-a-kind organization that's near and dear to my family.

H… https://t.co/Q7IqHzgaEm",76198728.0,ottguy,ottguy,"Ottawa, Ontario",POSITIVE,0.999280631542205,5 stars,0.501425981521606
0,Tue Nov 29 15:53:17 +0000 2022,0,1.6e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/6PvKpwIHSx,18367928.0,axILL rose,djillo,"Ottawa, Canada",NEGATIVE,0.9931471943855281,1 star,0.269410490989685
0,Tue Nov 29 15:53:08 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Trump_Detester It’s a self-serving comment only. Pence thinks he’s going to be the next President. 😂😂😂,9.41e+17,Helene Lefebvre🇨🇦🤜🤛🇺🇸❤️🇺🇦🌻,HeleneLefebvr12,"Gatineau, Quebec, Canada",NEGATIVE,0.99713909626007,3 stars,0.29974284768104503
0,Tue Nov 29 15:53:07 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kachi_empire @surecr7 The game don zeh ✅ already 😎😎😎,1.32e+18,Orlando_Lucci💣💣💥,Big_Landy1,"Ottawa, Ontario",NEGATIVE,0.9934260845184321,1 star,0.45388853549957203
0,Tue Nov 29 15:53:03 +0000 2022,1,1.6e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@gathertonourish @MaryFernando_ Sorry for your loss, I can’t imagine winter without my boy Ollie.
This will be our… https://t.co/kSlpDEYfdG",2824799129.0,"Dr. Naveen Eipe, MD",NaveenEipe,"Ottawa, Ontario",NEGATIVE,0.9921488761901851,5 stars,0.322208166122436
0,Tue Nov 29 15:53:03 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Women___Exist @globeandmail Of course by ""gender-affirming health care "" the left means amputations and plastic su… https://t.co/tpidVncOAf",30761455.0,RunnersWeb,runnersweb,"Ottawa, Ontario",NEGATIVE,0.9886757135391231,1 star,0.413155138492584
0,Tue Nov 29 15:52:56 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@lhart41 @gildelatorre1 @timand2037 Eastern Ukraine is part of...Ukraine

Even if every insane fantasy about Zelens… https://t.co/wNeIto5iq9",1.07e+18,Frank Herbert West,DSA_Arrakis,"Ottawa, Ontario",NEGATIVE,0.822750389575958,1 star,0.350257068872451
0,Tue Nov 29 15:52:54 +0000 2022,0,1.6e+18,de,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GeromanAT Irreführung weist Menschen an, auf ein Objekt, einen Punkt von Interesse oder etwas außerhalb des Bereic… https://t.co/SRb8v8Q4fn",1.5899999999999997e+18,Richbbyfrrvenus,richbbyfrrvenus,"Ottawa, Ontario",NEGATIVE,0.9905198812484741,1 star,0.373800069093704
0,Tue Nov 29 15:52:52 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Just few shots lol it helps dull me,1.47e+18,Nikki,ThugBirdNikki,"Gatineau, Québec",NEGATIVE,0.9993423819541931,3 stars,0.45630618929862904
0,Tue Nov 29 15:52:51 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@InkSmith3D @tsaaonca @JeremyHedges77 Very cool to see a Land AND Energy combined kit - Have a great conference!!,27691643.0,Andrew McDonald,afmcdnL,"Ottawa, Ontario",POSITIVE,0.9996461868286131,5 stars,0.6628840565681451
0,Tue Nov 29 15:52:50 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@missed_informtn @mindingottawa @FinanceCanada @BloombergCA @cafreeland @POECommission The economic cost of the blo… https://t.co/QzqMqzq79u,1.1400000000000001e+18,RealJSPark,RealJSPark1,"Ottawa, Ontario",NEGATIVE,0.9960715770721431,1 star,0.49490267038345304
0,Tue Nov 29 15:52:39 +0000 2022,1,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NEW: Canada stands with people ‘expressing themselves’ amid China COVID-19 protests: Trudeau
https://t.co/7dfb8FB82S",1107296448.0,Rachel Gilmore,atRachelGilmore,"Ottawa, Ontario",POSITIVE,0.98603069782257,1 star,0.417610704898834
